wallet,type,rarity,score,final_ranking,token_earned
0x56d3c361db3f253cdc1bff02c76fa21289a245ea,#12C,Common,120,1851,3307
0x2ca246b77a78ef4880ab23acb48db0f90f50c870,#5C,Common,120,1852,3307
0x16af87018cca089bec0eaf3c825d480d939c4251,#4C,Common,120,1853,3307
0xbf4812de33416c7763b3a0966105056e7cd11a82,#2C,Common,120,1854,3307
0x7b5c36794ea1b483f3524ee86d70b85e23dd1dc4,#4C,Common,120,1855,3307
0x1e729cd7fe1ff9c821a926633228148775f9fcd1,#1C,Common,120,1856,3307
0x55b15a908e30ba72e529486665d4ca9bf7e260f8,#7C,Common,120,1857,3307
0xd7a003b36189c528127f2d1b243746cb3279e736,#3C,Common,120,1858,3307
0xe4302640e0b4b40086902eb4bceb6bfac260d697,#3C,Common,120,1859,3307
0xd97f75e248fcf880c5fd1e13b9fdc0d2ad81ff03,#15C,Common,120,1860,3307
0xbd2e53083d9c529b814aeee4367fd876d8497588,#3C,Common,120,1861,3307
0x075ef9fa41ea87f0de8fa7ae4fd9fe99f174d882,#11C,Common,120,1862,3307
0xcd56d0e6e252dabd6aa6b3f25f6ca12d102fa5b6,#6C,Common,120,1863,3307
0xc5b5474484adb693083207cfda14c771867e1055,#12C,Common,120,1864,3307
0x98fef9cbec42523c8e4daad5e20ea3179fe51927,#13C,Common,120,1865,3307
0x72073036abb779fe472cf85d83f464299b5c4e52,#6C,Common,120,1866,3307
0xba8d594aa60b921473591f8ee84780ecdb4ba76b,#12C,Common,120,1867,3307
0xb48419c8392d8e6a61c1d55a8c83b63d3a36bcf7,#13C,Common,120,1868,3307
0xbd593f392fb57df111bb83af4cc1fa6694f97d13,#11C,Common,120,1869,3307
0x2033579e448d4fc75fc776b75f0ac2e1cb862aac,#3C,Common,120,1870,3307
0x84f06d017a2d069c24bbe7e0c71ae5b5b0a66b8c,#10C,Common,120,1871,3307
0xdb71602e898b3c0a01463b5f2b6d17f638dfda50,#10C,Common,120,1872,3307
0x5af3619686f85099d40c6fd88628825548d8b5af,#11C,Common,120,1873,3307
0x7aedd06cc49a2a0524c5c875d378e946bcb403cf,#8C,Common,120,1874,3307
0x81b10180c57a89bf6ef8978c2362dec3f0f58070,#11C,Common,120,1875,3307
0x2a9a948cd6d17399c76feb32468554f518fe1e26,#12C,Common,120,1876,3307
0x7a31a6c6479371babea169a3efe94d79456f84e3,#2C,Common,120,1877,3307
0x93a45079ac752887ca05be12e924dce47310e554,#1C,Common,120,1878,3307
0xfcdcae99de979c5f1e96ae12d03fb12f9f613b52,#1C,Common,120,1879,3307
0x222b6557a97b26d4043e07b6d8616dca02a98d79,#2C,Common,120,1880,3307
0xd69e6759522bb0e8e991879637d921b39485ca9d,#15C,Common,120,1881,3307
0x615fad30f7fa9a0b5cd547ea1ac3a717c08c226b,#15C,Common,120,1882,3307
0x95a695667b6ac2bce8820af4d2029b773454d038,#2C,Common,120,1883,3307
0x9a66a8d5100c0e596612404ceb6b10200360a0aa,#14C,Common,120,1884,3307
0x634810538398faa4f48d1594748faa66961f4642,#2C,Common,120,1885,3307
0xcf156433a4afe41a234c72eefa2bb40c0156e427,#2C,Common,120,1886,3307
0xf0952565c2d0456e39c1e9a74a5f3ab37cc5e48b,#4C,Common,120,1887,3307
0xd9f8414d37d943e60def41e448151c69c251f532,#13C,Common,120,1888,3307
0x8e32f8f2e6142ad45186d50814ffe8ad48e0d9fa,#3C,Common,120,1889,3307
0x278e57c4506ef738784d06938a5728d24bb25314,#2C,Common,120,1890,3307
0xc390f88b8b841fd69d4b1d0f3a589c8bcc8cdd28,#13C,Common,120,1891,3307
0xc80e3b91b6fa1c2cd5db9e1f61bb707c0757e6d3,#3C,Common,120,1892,3307
0xb7349667461aa245077fdd3b00f0b94670475bd5,#1C,Common,120,1893,3307
0x9ce2511e79a72c3934b0b703c1ab5b4ada95d007,#2C,Common,120,1894,3307
0x5fb43fbcb8904d9f43ed5deead6f0a6f97fd926c,#15C,Common,120,1895,3307
0xd541deddc49668d5a22c9289e35022e58ec2dfbf,#14C,Common,120,1896,3307
0xd54702c35a857e94a1ae59a27e13c6978f53f01d,#4C,Common,120,1897,3307
0x18ae1d1460996c0cf31e9e578fdbf336baaa245b,#5C,Common,120,1898,3307
0x6dfc33e76712518bc894c482b0645e552e3f744e,#14C,Common,120,1899,3307
0xae6b43646094fd9f2cb9e9515753f47fb8bbd185,#8C,Common,120,1900,3307
0x95720aaa07739102146fe5f5fb72e7716efd5d85,#11C,Common,120,1901,3307
0x7795eb09dc5962133426f4dccd198de9ce415542,#15C,Common,120,1902,3307
0x3e51dbe570640c8cbf0244a2a74872db786a06f2,#10C,Common,120,1903,3307
0x267bf529ece23cd46bbee448b7ef3606d578b1ec,#9C,Common,120,1904,3307
0xd1f61554f501cab88f55e06e69d6777f57adf54e,#12C,Common,120,1905,3307
0x8dd5f3e8c6b08cfda91125cbd632a193f6519e86,#10C,Common,120,1906,3307
0x15ff6d67403af7c5181248f73f7a2c7d02e9f909,#9C,Common,120,1907,3307
0xdf39afa9898737e16942787f082a29f216cb3bb1,#1C,Common,120,1908,3307
0xd2597d9940df8d754f383159471067de45ee946c,#7C,Common,120,1909,3307
0xd279000d4a2009d45c28a1d1234c168cda1dae62,#9C,Common,120,1910,3307
0x3b4f7da581a16f4ee07810f17482eeaca8ff2b22,#9C,Common,120,1911,3307
0xbd848301691b08f8ccd423e92bfcc35403fd727b,#8C,Common,120,1912,3307
0xb0f5895d6a4b49effddef2e2ee1a94f7889ae9e8,#11C,Common,120,1913,3307
0x47d114a63f9c6edf5442440c23d0f49df9debed7,#6C,Common,120,1914,3307
0x118a9ba5f5557edf525cab17030f24d40651789a,#6C,Common,120,1915,3307
0xc60f0edd1eb4d0833dab27f78051317bff5bb12c,#3C,Common,120,1916,3307
0x3d624136cb3857ad2fb5b28a370c9de780034e0d,#10C,Common,120,1917,3307
0x8d7a46ddf85a76572e552e22f71a87ae0450a617,#7C,Common,120,1918,3307
0x7ce1576896dd0cad8ebbd755de4da5759f686c7f,#7C,Common,120,1919,3307
0x597f4966bfb17470e439ef626807d952402122b5,#2C,Common,120,1920,3307
0xec58f76f0628fb7e3791bcac8dc3c633ec81cf9b,#9C,Common,120,1921,3307
0x9d97508076fb5cf22b7d7908eef09da38c2cbd59,#11C,Common,120,1922,3307
0x4a5a3cf713b1f1da5d9018423c69da048cba48ae,#10C,Common,120,1923,3307
0xe63694282e3a551c4a5abc9a10608caf9a41e961,#10C,Common,120,1924,3307
0x80bcd90c3cba9072b09053be78a9736e1add0fae,#10C,Common,120,1925,3307
0x581deec15e670f1e71b34ed44fb022865b12e2e7,#10C,Common,120,1926,3307
0x433c024b520584f38e9840700519e544eccf5570,#7C,Common,120,1927,3307
0x67b4d0c29bae621f53607ab371437f815b099f3d,#10C,Common,120,1928,3307
0xfec5ecf3e32b3aced5a47c90845535bebe698f69,#10C,Common,120,1929,3307
0x8210b0d4ad4e72fd17931e35c40cdd6bd5d8e014,#7C,Common,120,1930,3307
0x8729684555e8b01883b6b409e246bf9f85a71bc4,#8C,Common,120,1931,3307
0x70c4f347c690cdf79b45cde7c1927d7ce76d9893,#6C,Common,120,1932,3307
0xb192b3a789dba7d102d344dc4beba6aa8b29ac4f,#8C,Common,120,1933,3307
0xe8de4b6e07de2c685fa15adf7cda50898052f6a8,#7C,Common,120,1934,3307
0x2aedd9ce04b5efccac8300bc16238c8ce4fec0c3,#7C,Common,120,1935,3307
0xf66b9991df5d3f2bb6a63c612c0edb49a944fd21,#9C,Common,120,1936,3307
0x4cc690e1af400de8d0e7e1343e1dd8bd627295c7,#11C,Common,120,1937,3307
0x0ec84b4ef45a2822b73be44eda9566be1ba023c1,#7C,Common,120,1938,3307
0x49bf824386562fb9687e17816c20493b71691ff2,#9C,Common,120,1939,3307
0xbe611e76e4b2f16967f8ff2751919643006208eb,#11C,Common,120,1940,3307
0x1cb1a3a5c96897f971721e9da2ffead101d59239,#6C,Common,120,1941,3307
0x952bd7f92963427435f8bb12e2f471accb0d6301,#8C,Common,120,1942,3307
0xdbe0fd346dc761f766cfeaa9b2a010ea335d59f1,#9C,Common,120,1943,3307
0x91b9c65f3c441a42f0ebcd703cc7f2ac6de7e6e7,#8C,Common,120,1944,3307
0xa5067481920b12f2632c04fc7c2300757e5df96d,#7C,Common,120,1945,3307
0x630f6dd3b7447e0fcb611244c2949276dea8c065,#8C,Common,120,1946,3307
0xbc3b40fdb5e9a8ada90278ce922d81014eb27cbd,#6C,Common,120,1947,3307
0x959abb0417b081e7da132800b5bf8a2125bd48af,#8C,Common,120,1948,3307
0x0813862a8449b09de923c1af3f2dd1166973efb2,#7C,Common,120,1949,3307
0xacd64ddd9497bfe43630c77e46b6ec1611ddc041,#7C,Common,120,1950,3307
0x83d540c49ef436c8b2ed6309bc959ae9149c21f9,#6C,Common,120,1951,3307
0x9def63baad81e08b867725479af50080fc742a8e,#7C,Common,120,1952,3307
0xfc4b89d72d7d44c218c5940bc26dafd4f584392d,#7C,Common,120,1953,3307
0xc62039bed8390a7db2abff3ce958e2070889863c,#7C,Common,120,1954,3307
0xca487ad533860c5930b5ec78e744f93fd5a886e3,#7C,Common,120,1955,3307
0x52d886b9355503972cca9d4d4bc3061f81f23851,#9C,Common,120,1956,3307
0x82af398d986e818dbde9f5019893c634fe1c4185,#15C,Common,120,1957,3307
0x981a7bdf4eed4f5fe1b322eed7f033994054139f,#15C,Common,120,1958,3307
0x68fca752a6c7a0193d9582c9998808607e1d8e56,#6C,Common,120,1959,3307
0x2d1fabcd4e0f1f1c56c28abdf46480aca2c3bf9f,#6C,Common,120,1960,3307
0xe724b8230d8dc7034cb034d581ded7ca90379658,#3C,Common,120,1961,3307
0xa27386994dbc2b63e0a3e58ff3839aeea396532a,#14C,Common,120,1962,3307
0xcc96e835a9840fa3aab0b31aa3074715ee863a01,#13C,Common,120,1963,3307
0x91054b1f4d272d0e80c5a99b04c8ae41c6f67a4e,#2C,Common,120,1964,3307
0xff701a286e1b85d1945c442f3fe426016decc8a2,#13C,Common,120,1965,3307
0xf1c365546c90c4cab098507d6bfb8655379b9f5d,#14C,Common,120,1966,3307
0xeaf70ed662b620b5b009b6f2723e4823c29a634f,#4C,Common,120,1967,3307
0x70fc5fed18fa805dbcfd75475315f22c44bc7d91,#3C,Common,120,1968,3307
0x437d8d7aa4e67aa8191fc3dc313a7d5542e1b9f1,#3C,Common,120,1969,3307
0xe48ea3ac2f302eb80c4d84effa8b461ce283b2f5,#5C,Common,120,1970,3307
0x3f0300017deb77f2ed711fc7cf720cc0bdaebc59,#3C,Common,120,1971,3307
0x5b160b8d12a368927d368cb13d17a1f4375d7348,#2C,Common,120,1972,3307
0x4d36a9d1fda203ceae71f6edb30793585dd1a78b,#6C,Common,120,1973,3307
0xaada6eb1b3e0e906d68c19af129cade839e75504,#2C,Common,120,1974,3307
0x497435f64da5f4e1035c1ea2d63261fb8b72a2ec,#1C,Common,120,1975,3307
0x7acb253fc84a1cb1c18e947a26123f54bc5b6c5b,#4C,Common,120,1976,3307
0x365b1a28d80386b7c246b8102a808cacc364657b,#5C,Common,120,1977,3307
0xacd1f573b7c86654e0d3d57b709792c87120f433,#10C,Common,120,1978,3307
0xaa8414f7ac17bb78bc5622501fa5a8dc317f693e,#4C,Common,120,1979,3307
0x6bc935ebb9304611371be7ec452a0aa7d2cf9213,#7C,Common,120,1980,3307
0x8d4681035a14cac65eca866e5c290d7fb324e7cc,#7C,Common,120,1981,3307
0x94d9e973a538afe3cca5525014e19a4ca0143032,#4C,Common,120,1982,3307
0xc98da3a57ead066b46d97c690719f843f677949c,#9C,Common,120,1983,3307
0xf0c76a402a1f644986fea8bd3cc1274967a80225,#15C,Common,120,1984,3307
0x0a2a013f97bc656aef8a7359f8408a419b59ce36,#5C,Common,120,1985,3307
0x6272aa706afd0ee73d8fd7c15ca500499f788dd1,#8C,Common,120,1986,3307
0xe34d3ba74fb5718c584e95ef29fb4598dd4f589d,#2C,Common,120,1987,3307
0x788291db047e060776c93d17d1a631dda7723b11,#10C,Common,120,1988,3307
0x54401755282ff1debeae39d7331ce755f42431bf,#3C,Common,120,1989,3307
0xde6673d3091a6b8f04b8e0adb5d417f32d9e8b62,#14C,Common,120,1990,3307
0x819a6894bfb1121bcfe8c154b353f4acfe5ba645,#2C,Common,120,1991,3307
0x2052d55eb29ecc3a2f7dedb847ef85d5b085b561,#1C,Common,120,1992,3307
0x8bac70a1863e1e8b44ae2276a6f1674d75ba6e36,#13C,Common,120,1993,3307
0x852b2b109bab6c863d64dc4637f797ba400e5174,#2C,Common,120,1994,3307
0x9d7bc156c99591836611c3c76a082af793ba4ec7,#8C,Common,120,1995,3307
0xb4e2cd52f934bd55cd37d5913b8b03c606709b5f,#2C,Common,120,1996,3307
0x8464a7bb9f19bac7b37e1d34dbdcb0bb16f18dec,#9C,Common,120,1997,3307
0xa51a5abe1f492592504dc473e34fafa847fdf65c,#1C,Common,120,1998,3307
0xe7c6b2048bbcc505d816fa9c21ffe3e68063eefe,#9C,Common,120,1999,3307
0x12dc2be29fb02600989b5b0b5a3edb310eb40b33,#12C,Common,120,2000,3307
0x014847e66958f3e8e07ab399d731a43acf186a2a,#3C,Common,120,2001,3307
0xf5cbc5700db6320dd7507102c29e7edcce6026e9,#2C,Common,120,2002,3307
0x33b2495be33ce7c3904e000d5ce4ddb04f1ff567,#2C,Common,120,2003,3307
0xc76cea89dd046a9a03e1da771e8268ffe8ab40cd,#3C,Common,120,2004,3307
0x4f63ccf8200adbd5bcecc2bb04bbd9451ab48aea,#3C,Common,120,2005,3307
0x00afc4c5ca8842300bb7c76f539dc5545ab6e912,#15C,Common,120,2006,3307
0xdb5272513352b30eeab112d2c0b721a7efe7d8ef,#2C,Common,120,2007,3307
0x65326eeea2194584f9cf96facbb1a2dccd9cf6fd,#1C,Common,120,2008,3307
0x075ac5112f8198789b4b8ba0eaff2f329348e8fe,#14C,Common,120,2009,3307
0x0b06374fedb22d102c8d9564dc0bffa1c6ee96ce,#9C,Common,120,2010,3307
0x16517799875f845747138c3252b8d7e23fc052fc,#2C,Common,120,2011,3307
0xf27404f68e9a395da0bde40149e715e06804fbfe,#13C,Common,120,2012,3307
0x4129efd43d444ca49c17df8f512ae337fe4264b0,#12C,Common,120,2013,3307
0xcf8cc144acca5eeeac1020a55dedaa36750daeae,#10C,Common,120,2014,3307
0xd036ed3563ed74bf8b08d57e15bfe03fe6b69889,#11C,Common,120,2015,3307
0x52259ff490f189fe40b385ba24011344680cd63b,#11C,Common,120,2016,3307
0x0b7009691b924a185f32e7aecd5994b625b9cda3,#11C,Common,120,2017,3307
0x78439a179d6c7ffea65908af2e20a67124c4113a,#14C,Common,120,2018,3307
0x16123e31ff80f248f678250fe3f73a820cd0bf03,#9C,Common,120,2019,3307
0x7ac76e1a3bb5fc1df1d886ca8b09c74d02df8148,#2C,Common,120,2020,3307
0x332bb8cba3ca69bc6a126e98fd09809a0a32eec1,#10C,Common,120,2021,3307
0xfa9218e972ee3bea751d141728160dc1eecfc55d,#13C,Common,120,2022,3307
0x2f114011ef4beba4cf2161705ba11ee0d1b35d3f,#8C,Common,120,2023,3307
0x3f6380b5d0db4a94d001c3fdd217aae2298d50c7,#11C,Common,120,2024,3307
0x8ab41f5d371082c78e3066117b087ca967dcb877,#8C,Common,120,2025,3307
0x4535c27ce1c22dd6e09e790173893100ec031ebc,#9C,Common,120,2026,3307
0x5673beaf351950141197540217f1f96fad4ab843,#11C,Common,120,2027,3307
0x6e862542ff8953eb6a807323ba112eb3f9f78d87,#14C,Common,120,2028,3307
0x5be4771b0cda2d09e1ab1c7d9779a743e3f4dd82,#8C,Common,120,2029,3307
0xf83aba89c71e26935cf06c9bb2c7452a551b7a33,#10C,Common,120,2030,3307
0xd7eaeaf7b56346bdff84183d7024de0b0d7cf19c,#13C,Common,120,2031,3307
0xbba86cd6f1c54c9c922368bab94c958f149bd2c5,#5C,Common,120,2032,3307
0x156f4e1923e044452a054c09f37dab21c9112773,#12C,Common,120,2033,3307
0x3b1d998b7f2bafc9caac6fe5b1f1ccf0f2fd2d55,#15C,Common,120,2034,3307
0x607853572a0908676957f08a8560d98849ce28e2,#10C,Common,120,2035,3307
0xd304381a4b589a277d941f59c516ee464cd1405b,#7C,Common,120,2036,3307
0x8cf0e4735ab5a0794113d3bbb46de39546c8fc49,#10C,Common,120,2037,3307
0xe5b2032d0774830ade9da5a9f3d6b325af9c028e,#11C,Common,120,2038,3307
0x2b9a6e62357c536c07319759f2e5b51a1114e1b9,#3C,Common,120,2039,3307
0x995fbd30be2875b468c7d1780489083dcd7dc34e,#9C,Common,120,2040,3307
0xae4a390cde8be5ccfd725b261e0f47ba21f58104,#2C,Common,120,2041,3307
0x2a1a0dc63ba1e71b7e0337ea4c9ffb24ac51e279,#4C,Common,120,2042,3307
0xa8b8f0d8da9c07852d28bab8504bd16fce7ad807,#1C,Common,120,2043,3307
0xe1d8fca0ae572cf8b5025e79e9ce0e611ed6c9f6,#6C,Common,120,2044,3307
0x246fc48d487b693b85ecbcebbe07cc8f07835bad,#9C,Common,120,2045,3307
0xa1146436af8c17a2cabda08c235ed456a32f7897,#1C,Common,120,2046,3307
0x663cd7342fd880cb5912174b48bcc2262f21e285,#1C,Common,120,2047,3307
0x89b7bc5136467fc95ad9ccc109c2d4878cc97d4f,#3C,Common,120,2048,3307
0xe4c0370c1ae58bec53197697828c5f7e3a2b93f4,#5C,Common,120,2049,3307
0x296adc2389471562608e56d9202ebd691c2afce1,#13C,Common,120,2050,3307
0x3a4a77ec71ce830b774a377e68eedb57dadd66c4,#13C,Common,120,2051,3307
0x98f1c0573c08b5577ff91af36907a549514a3d68,#7C,Common,120,2052,3307
0xa5d4ffb39caaa1535c6a20c51e37e262845e14f9,#11C,Common,120,2053,3307
0x27e91ea19bf1b009436d3d43d4924276153e6e53,#11C,Common,120,2054,3307
0xd102f9a9c10ff726de27fe7793a5091252988893,#11C,Common,120,2055,3307
0x0cbf4bf686410d207f9dd419d5185a0111906bcb,#13C,Common,120,2056,3307
0xb7be1c44e31d8282062228abdda3da77bd634d3d,#12C,Common,120,2057,3307
0x01491e5e5cb2697345767dd3e65490b4af65e9dc,#2C,Common,120,2058,3307
0xafcd01a5c8d060976d707e367d7f479f88ff0891,#14C,Common,120,2059,3307
0x57dda042c070931cd000879eb475cbe3440cd400,#3C,Common,120,2060,3307
0xa186f0c98ea59116e8aa52364515fbf93b751185,#1C,Common,120,2061,3307
0x20567b5ba8ca7378557bd4c940fa5d851b1f04d5,#14C,Common,120,2062,3307
0x0ceda4597f15e04367b7c236fe38534955a81be2,#4C,Common,120,2063,3307
0xd0a8d2d486d9473eab39b574554c03e3eeccb509,#10C,Common,120,2064,3307
0x7f7885f1019006c3a1bc7ff212b39b46e0b7a6f4,#2C,Common,120,2065,3307
0xe3f3166ec5ef9aac2fc9b1f15908dd82b0a17760,#5C,Common,120,2066,3307
0x2e399e471e1b7a7fbf847523b5f69f76942ee742,#15C,Common,120,2067,3307
0xc31b13f455d88c3cf26f2977fb4612d2ac0189d5,#6C,Common,120,2068,3307
0x4e06c0cde0411dd0418c341694337c61b683c23f,#12C,Common,120,2069,3307
0xd5ed37ea9c90eb12fa19336fe777865c9bc63a99,#15C,Common,120,2070,3307
0x7f180a0eecd3eb9701ae5edaed4d7d01994a6c92,#3C,Common,120,2071,3307
0x1a645a5a845fb8b6d27fa904adcfc5242f75fccb,#15C,Common,120,2072,3307
0x73f926dea3391bb5a8e045d4432256856a5e4c7e,#1C,Common,120,2073,3307
0x79493b551ad4299eb349ccc1edb1ffedfb9d8498,#4C,Common,120,2074,3307
0x857d833795730dabbd36baadb969689220e34822,#8C,Common,120,2075,3307
0x5f831559cd2755b1a69953c7569e2d4a580127a8,#2C,Common,120,2076,3307
0xaaafe31ca26aceff8b0f0c7743b1d2c560176381,#15C,Common,120,2077,3307
0x48d26941f918510120b08c5b4e15d56290b6361e,#10C,Common,60,2078,3307
0xbc5e44596816cbe3d45318a3a124f8328c417cde,#10C,Common,60,2079,3307
0x45c4436d0effeba801ed125df9bb80f2e36eb1d8,#13C,Common,60,2080,3307
0x81dd5f47503ab543a8e0ecf8a0219ee724e56205,#10C,Common,60,2081,3307
0xc1b02fd13c59c060f7588d06df741fda5982a222,#3C,Common,60,2082,3307
0xa1d2459230efb24b3f91ddaa17224171e1005415,#14C,Common,60,2083,3307
0x263165458f1012fde22f0b891055a6c5c9dc4300,#15C,Common,60,2084,3307
0xbfb3aced9bce25ea6f134c9d0a222aa86d8f2f9a,#10C,Common,60,2085,3307
0x022c1489cf4b23f3ea1e4d157d3474f8192b5113,#15C,Common,60,2086,3307
0xd919e95749b3cf32dfee0b760c5bc52d094d7ba4,#11C,Common,60,2087,3307
0x9436fbca2d44bc2a505d557ee243244f968b266e,#11C,Common,60,2088,3307
0xba480805e94aa3fb3714eec57d970d996736c34f,#2C,Common,60,2089,3307
0x47075f3b3f050aecc57d2ea923f10ea77fc59420,#11C,Common,60,2090,3307
0x417cb3fd997265a21296e6fb805fab961c8746dc,#15C,Common,60,2091,3307
0x21fdfdd1d197dad14790ad2626af76917f7383eb,#10C,Common,60,2092,3307
0x6f5db18d09e2c2abf42d6588dd15e15689ed0873,#15C,Common,60,2093,3307
0xa01b92b0dc57d9baee2fa9688a1430cd952bfa87,#12C,Common,60,2094,3307
0x3cf426076b57ad5f3795ae009e3de9f44aa90d87,#13C,Common,60,2095,3307
0xba9b9fc4166bba36808844be20b58d38ed3eea78,#7C,Common,60,2096,3307
0x75163ba66121592ec14b3f5a42adbf7529467eb6,#8C,Common,60,2097,3307
0xb3e6467aad0d4cc95df5d89269b78d41e2537bc0,#11C,Common,60,2098,3307
0x6e15e36c8688e5d5f2734aa9602914cc1ce3d717,#12C,Common,60,2099,3307
0x4655231e4c9d8d1521fab06f6248ace568dfd97d,#8C,Common,60,2100,3307
0x5639b4482d1001ca405bfc608983cf070905358a,#7C,Common,60,2101,3307
0xbde922df6665036e21655f9bf8b1fb38a542d4d7,#6C,Common,60,2102,3307
0x5967e264ec1be17b0a00ab9930c6658318112dc2,#5C,Common,60,2103,3307
0x0b1c9962ef5f1a89653448b96098502acafa98c2,#13C,Common,60,2104,3307
0xc07ea436af244b660ec4e15c42ca8686c4ca8e7b,#12C,Common,60,2105,3307
0x51bb7bd195556e25067e9bf2716fe54051559e39,#14C,Common,60,2106,3307
0x306b4d5df9bf605f48ace1252631a24ceec8811c,#7C,Common,60,2107,3307
0x3b90a5f89ecb1af50655401899832f17efce5646,#5C,Common,60,2108,3307
0x40d4ee710c3c489cc16377f34a3503c9361f7dd1,#9C,Common,60,2109,3307
0xbc2a5374a144147cefc3db7ae0be433ecea5d3a2,#15C,Common,60,2110,3307
0xd108d7d5d8efbe6ff29c4948d0db34217081ee57,#11C,Common,60,2111,3307
0x9dcfd12a3a3fb5c317d01141768f497f32ffbbc5,#9C,Common,60,2112,3307
0x8302ed680fea76e3cc4291d51c199f2ca2891fe0,#8C,Common,60,2113,3307
0x201654629312bb416c648c480c579b97f6fff788,#11C,Common,60,2114,3307
0xd5be07e99ec64f97528ff5c862031ea7a2f2dce6,#10C,Common,60,2115,3307
0xafb232687c5717678e72f1683973ab0871e9472a,#6C,Common,60,2116,3307
0x4fb9d86906c495a9185fc01b553d7771aec2269b,#1C,Common,60,2117,3307
0x9d43e43dce21fdadd01c76feda17ca5f6f426a5a,#14C,Common,60,2118,3307
0x29bad74b4eafc9a1590001da4956e191bd4bc879,#10C,Common,60,2119,3307
0x11282104580c07aec2e6afb8756a0d9d359ffebc,#10C,Common,60,2120,3307
0x72105a1581579d055cc3039a388cc0533011b43a,#15C,Common,60,2121,3307
0xe1d895c680f63ea64d3337ef54da58575b3b3b9b,#9C,Common,60,2122,3307
0x905a48c84cd951fd0cd59c043ff6971c0a788edd,#2C,Common,60,2123,3307
0x69771301f39ef29e7916027d860abcee41c3a8f0,#12C,Common,60,2124,3307
0x6ba8f55ad3a15e80d3d803cd63721c4e6bc0f369,#2C,Common,60,2125,3307
0xc3a4b16c727f297088a1fb988e109936a9e08383,#9C,Common,60,2126,3307
0x18f60214bfa362c4d973ca1166b7c573b1693bc9,#12C,Common,60,2127,3307
0x11a2786c2264164269a2a942fd9cc5cc2308c9e3,#9C,Common,60,2128,3307
0x2e5e0b8a5abf1cd7d09b2624b595ff2ab8c4a4ab,#7C,Common,60,2129,3307
0x62551b2bcb484e5600c78aca8dc8174cfa709922,#10C,Common,60,2130,3307
0x97cc9ae0dfc12bd236c443110b2d4825d18f70c2,#6C,Common,60,2131,3307
0x4f505cdd411e1ea089ef2fc3e81868a6183815c5,#12C,Common,60,2132,3307
0x9973e45d5ee88f5ff1ce75544450559b74432521,#7C,Common,60,2133,3307
0x4293e4ccf687f4ffefbc1b8b6a1cb22c59919361,#12C,Common,60,2134,3307
0x0df96c51385b3922e9aa361400e511da30662305,#8C,Common,60,2135,3307
0x956cc36c9be9cda56046fe2fe983a1bc92d424b1,#7C,Common,60,2136,3307
0x68c4685275e5144c6a4d4ccd9cfcd2688521bf34,#12C,Common,60,2137,3307
0x62520c1cd5f5c22b7ac030211d918d13507e5908,#8C,Common,60,2138,3307
0x135054d6974ff432c9188ad10767d1a6918e1e97,#12C,Common,60,2139,3307
0x4987a45b6314808c2fe8db86552898707a545664,#12C,Common,60,2140,3307
0xee7bede22b4b9cefaacea374d05e8ed1341a3711,#12C,Common,60,2141,3307
0xf07ec7131bcd5e0a216a617afa5d1008233a9ec5,#13C,Common,60,2142,3307
0x45765553fc46a217c3fdabae309c813245f35cf1,#10C,Common,60,2143,3307
0x3b365ae2912a1bcbc0a53944a795421f707e050a,#11C,Common,60,2144,3307
0x41af2a3104509042f394ba2ac3d1ab7a70914446,#12C,Common,60,2145,3307
0x657d57609b1afbb09a868dd4a3e9e0bc66349a63,#6C,Common,60,2146,3307
0xa1859a001a50fdba05b5f85825e452458fefae4b,#5C,Common,60,2147,3307
0x5310d02e31770cd7055b7d18493e01d69251bfe2,#4C,Common,60,2148,3307
0x854fb57fd53f3eb281b05955f570160e5e8c0df8,#9C,Common,60,2149,3307
0xddb79d65f110b56c35cc957892dfeb1ce27f8ef0,#2C,Common,60,2150,3307
0xd1d01e65f436f409d7d13f10cd74d8c76f67ae5c,#4C,Common,60,2151,3307
0x6c9ed1cdd6f3cb40831602f97ac0f3292e608aa4,#1C,Common,60,2152,3307
0xc825388496ae84c8a030216b7dbdaf0e20176b16,#13C,Common,60,2153,3307
0x3b99843e315970df5d7700f3a4b2a6244fa04cee,#4C,Common,60,2154,3307
0xefddb7d3977367aa71703cef6fd5f4048619f476,#10C,Common,60,2155,3307
0xff5bdfc63e0ee619f30dac2dfa19dbed0054afa9,#8C,Common,60,2156,3307
0xaa58d813e661abbb163021b0e3d5048f1acce1b4,#3C,Common,60,2157,3307
0xc3e6920f5a11adf7b1c4524d8ae076aa8caf1257,#11C,Common,60,2158,3307
0x28c9daba5454f7ad7be1a1b5d4258596cffa8b60,#3C,Common,60,2159,3307
0x51a451548ee63bbdb88ca2ae9cf8868c321815ed,#3C,Common,60,2160,3307
0x9c729391fa79f5695939faa3e6f51a655547311b,#12C,Common,60,2161,3307
0x875dd768a5b7a5ba5b0f2479613cae11b6d3e0bc,#2C,Common,60,2162,3307
0x32ba825deb6c0c53b24aaabf02d7aa6b2b0d2519,#6C,Common,60,2163,3307
0xef9c3b5fc38c988f46b796babb6e76d4ffab50cd,#4C,Common,60,2164,3307
0x94b47ec741dbb7bcef9321b2c5da2d226fdb166e,#2C,Common,60,2165,3307
0x9b4cebd0f039ea295bfb4433791c2d817aa71401,#2C,Common,60,2166,3307
